location,target_end_date,target_type,true_value,location_name,population,status,forecast_date,quantile,prediction,horizon,model
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.1,15285.9,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.15,16545.45,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.2,17588.95,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.25,18323.875,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.3,19238.05,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.35,19965.25,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.4,20676.6,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.45,21416.575,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.5,22147.75,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.55,22859.85,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.6,23704.2,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.65,24543.175,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.7,25492.7,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.75,26605.25,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.8,27933.95,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.85,29686.0125,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.9,31657.825,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.95,35142.2,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.975,38519.53125,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.99,42328.1475,1,direct crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.01,6700.65587018662,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.025,7312.1726629185,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.05,7889.0597595484,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.1,8618.61960307935,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.15,9153.34661360374,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.2,9604.64883549719,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.25,10011.4876175748,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.3,10393.0782942925,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.35,10760.9960759555,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.4,11123.3646323693,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.45,11486.7134286715,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.5,11857.0026666667,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.55,12240.3535371592,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.6,12643.7508764745,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.65,13075.9382814266,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.7,13548.8213470926,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.75,14080.0226713512,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.8,14698.2011017446,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.85,15456.0213931303,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.9,16469.9766616734,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.95,18106.8593215193,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.975,19668.595191239,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-24,0.99,21668.386303539,2,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.01,13156.63909898,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.025,14548.8895007432,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.05,15877.3263553753,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.1,17574.586461034,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.15,18835.5018743023,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.2,19913.2881609419,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.25,20896.9229161845,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.3,21830.8370890393,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.35,22742.4147860644,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.4,23651.5626422884,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.45,24575.0360015741,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.5,25528.9427272727,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.55,26530.6842366455,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.6,27601.016223615,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.65,28766.8815972682,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.7,30066.0608552818,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.75,31555.8759995212,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.8,33331.6794267187,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.85,35572.8085366569,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.9,38686.9269185094,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.95,44008.6090613841,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.975,49444.5167860972,1,rt crowd
GB,2021-06-05,Cases,30724,United Kingdom,66022273,ok,2021-05-31,0.99,56946.8445235109,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.01,16.2695432705424,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.025,18.9405568100105,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.05,21.2308818374292,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.1,23.9113413801632,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.15,26.0108396807958,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.2,28.7932414750661,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.25,31.2615911325838,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.3,33.4605769147216,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.35,35.686382441889,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.4,37.708330217647,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.45,39.9409514335089,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.5,42.0733333333333,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.55,44.3498101039971,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.6,46.7392333028449,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.65,49.1797689094551,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.7,51.9308797979664,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.75,55.0541200173789,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.8,58.7031808373278,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.85,63.3286172991377,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.9,69.7571566997688,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.95,80.3338398045434,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.975,90.5713351237873,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.99,105.596713778036,2,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.01,32.9214025881541,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.025,37.2202366541175,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.05,41.4352058423164,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.1,46.7213139238429,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.15,50.9300028673729,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.2,54.4414776394329,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.25,57.5484948246419,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.3,60.8673619688971,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.35,63.7856666294042,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.4,66.9192966607509,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.45,70.0905492313992,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.5,73.55,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.55,77.0811617259492,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.6,80.7327806082335,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.65,84.9038825899303,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.7,89.3880837880866,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.75,94.8675624665295,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.8,101.39837391142,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.85,109.740812780104,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.9,121.775336516666,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.95,142.683902661069,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.975,164.994641815885,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.99,195.136594928168,1,crowd-ensemble
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.01,23.198,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.025,29.2,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.05,33.99,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.1,39.2,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.15,43.37,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.2,47.16,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.25,50.55,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.3,53.4,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.35,56.6,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.4,59.2,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.45,62.6,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.5,65.6,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.55,69,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.6,72.6,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.65,76.07,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.7,80.2,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.75,85,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.8,90.68,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.85,98.23,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.9,109.22,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.95,127.61,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.975,145.45,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.99,174.63,2,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.01,39.9975,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.025,46.74375,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.05,53.225,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.1,60.5,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.15,66.5,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.2,71,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.25,74.5,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.3,79,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.35,82,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.4,85.65,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.45,89.1375,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.5,93.25,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.55,97,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.6,100.35,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.65,104.5,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.7,108.25,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.75,113.5,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.8,119.35,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.85,126.5375,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.9,137.25,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.95,154.75,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.975,174.0375,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.99,195.5225,1,direct crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.01,13.604752220751,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.025,14.9946171215531,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.05,16.3235286979788,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.1,18.0310880648414,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.15,19.3342395580249,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.2,21.7291035808608,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.25,23.8429723374237,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.3,25.7915680357683,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.35,27.6426833810771,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.4,29.4423033782804,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.45,31.2259327540892,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.5,33.0246153846154,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.55,34.8689678363037,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.6,36.7927845731699,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.65,38.8373723361686,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.7,41.0581412587228,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.75,43.536473870217,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.8,46.4044042363,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.85,49.9050085680368,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.9,54.5791400458337,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.95,62.1507012678293,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.975,69.4641563252439,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-24,0.99,79.0454498465117,2,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.01,30.3482762565737,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.025,33.7571408919784,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.05,37.1480079667951,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.1,41.7108826234221,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.15,45.2681857282357,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.2,48.4201967810448,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.25,51.3843111245117,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.3,54.2736754121324,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.35,57.1622726764602,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.4,60.1081318101148,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.45,63.1643853155443,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.5,66.3863636363637,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.55,69.8379478081125,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.6,73.5992462839547,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.65,77.7780217135413,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.7,82.5292051655726,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.75,88.0921306361765,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.8,94.8705098792097,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.85,103.632926518323,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.9,116.148186159089,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.95,138.296230901458,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.975,161.706329748934,1,rt crowd
GB,2021-06-05,Deaths,79,United Kingdom,66022273,anomaly,2021-05-31,0.99,194.996265811138,1,rt crowd
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.01,7356.11478389601,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.025,8203.13602192128,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.05,8984.52039686275,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.1,10027.9949519455,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.15,10782.8060820235,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.2,11473.0781532036,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.25,12093.8470286337,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.3,12673.4436210354,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.35,13263.2359580291,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.4,13843.74019215,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.45,14433.8872533991,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.5,15030.9854545455,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.55,15667.6709035877,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.6,16334.0991786417,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.65,17042.6201866036,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.7,17839.2057923426,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.75,18752.525773884,3,crowd-ensemble
GB,2021-06-12,Cases,46825,United Kingdom,66022273,ok,2021-05-24,0.8,19838.6624735589,3,crowd-ensemble
